chaju_id,credit_class,score_risk,gender,age,agegroup,job,edu,dwell_type,house_type,marriage,income_home_grp,income_ind_grp,expenditure_grp,child_cd,no_child,flag_priv_biz_cd
C-2658,C05,454,남성,69,60대,기능/노무직,고등학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2659,C04,328,여성,33,30대,기능/노무직,대학교 졸업,자가,아파트,미혼,700-799만원,200-299만원,100-199만원,Y,0,N
C-2660,C04,398,남성,30,30대,사무직,대학교 졸업,월세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,N
C-2661,C04,388,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,600-699만원,100-199만원,N,2,N
C-2662,C05,431,남성,52,50대,행정관리/전문직,대학교 졸업,자가,단독주택,기타(이혼/별거/사별),600-699만원,600-699만원,100-199만원,Y,0,N
C-2663,C04,325,남성,29,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,모름/무응답,99만원 이하,Y,0,N
C-2664,C06,535,여성,26,20대,판매/서비스직,고등학교 졸업,자가,아파트,미혼,400-499만원,200-299만원,100-199만원,Y,0,N
C-2665,C05,401,남성,51,50대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,400-499만원,100-199만원,N,2,N
C-2666,C04,334,여성,60,60대,전업주부,고등학교 졸업,자가,아파트,기혼,600-699만원,모름/무응답,100-199만원,N,2,N
C-2667,C05,438,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,N,2,N
C-2668,C05,414,남성,63,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,300-399만원,200-299만원,N,2,N
C-2669,C04,388,여성,37,30대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-2670,C04,354,여성,66,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,400-499만원,모름/무응답,100-199만원,N,3,N
C-2671,C05,488,남성,44,40대,행정관리/전문직,고등학교 졸업,사택/기타,단독주택,기혼,400-499만원,모름/무응답,100-199만원,N,2,N
C-2672,C06,508,남성,33,30대,사무직,대학교 졸업,전세,오피스텔,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2673,C04,327,남성,74,70대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,200-299만원,99만원 이하,N,2,N
C-2674,C04,328,남성,46,40대,사무직,대학교 졸업,자가,단독주택,기혼,500-599만원,400-499만원,100-199만원,Y,0,N
C-2675,C06,538,남성,48,40대,기능/노무직,고등학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,N,1,N
C-2676,C04,398,남성,45,40대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,99만원 이하,N,2,N
C-2677,C05,494,남성,60,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,500-599만원,400-499만원,200-299만원,N,2,N
C-2678,C05,431,남성,52,50대,행정관리/전문직,대학교 졸업,자가,단독주택,기타(이혼/별거/사별),600-699만원,600-699만원,100-199만원,Y,0,Y
C-2679,C05,428,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,N,2,Y
C-2680,C04,375,남성,28,20대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,Y
C-2681,C05,434,남성,63,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,300-399만원,200-299만원,N,2,N
C-2682,C05,428,남성,30,30대,사무직,대학교 졸업,월세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,N
C-2683,C04,378,여성,30,30대,학생(재수생포함),대학원 재학,자가,연립/다세대/빌라,미혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-2684,C04,380,남성,21,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,400-499만원,모름/무응답,100-199만원,Y,0,N
C-2685,C05,444,남성,62,60대,판매/서비스직,고등학교 졸업,자가,단독주택,기혼,700-799만원,200-299만원,100-199만원,N,2,N
C-2686,C04,348,여성,45,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,1,N
C-2687,C04,338,남성,44,40대,행정관리/전문직,고등학교 졸업,사택/기타,단독주택,기혼,400-499만원,모름/무응답,100-199만원,N,2,N
C-2688,C05,455,남성,28,20대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,N
C-2689,C04,328,여성,35,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,200-299만원,99만원 이하,N,1,N
C-2690,C05,481,여성,55,50대,전업주부,고등학교 졸업,자가,연립/다세대/빌라,기혼,200-299만원,모름/무응답,99만원 이하,N,2,N
C-2691,C04,398,남성,31,30대,판매/서비스직,대학교 졸업,전세,연립/다세대/빌라,기혼,500-599만원,200-299만원,100-199만원,N,1,N
C-2692,C03,255,남성,85,80대이상,사무직,대학교 졸업,자가,아파트,기혼,600-699만원,600-699만원,100-199만원,N,2,N
C-2693,C04,335,남성,81,80대이상,판매/서비스직,고등학교 졸업,자가,아파트,기혼,400-499만원,200-299만원,99만원 이하,N,2,N
C-2694,C04,338,여성,41,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,2,N
C-2695,C06,558,남성,35,30대,판매/서비스직,대학교 졸업,자가,단독주택,미혼,400-499만원,300-399만원,99만원 이하,Y,0,N
C-2696,C05,448,남성,38,30대,사무직,전문대학 졸업,자가,아파트,기혼,400-499만원,400-499만원,100-199만원,N,2,N
C-2697,C05,438,남성,45,40대,행정관리/전문직,대학교 졸업,자가,단독주택,기혼,400-499만원,400-499만원,200-299만원,Y,0,N
C-2698,C05,408,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,600-699만원,100-199만원,N,2,N
C-2699,C05,415,남성,27,20대,판매/서비스직,전문대학 졸업,자가,연립/다세대/빌라,미혼,600-699만원,100-199만원,99만원 이하,Y,0,N
C-2700,C04,374,여성,62,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,200-299만원,모름/무응답,100-199만원,N,2,N
C-2701,C04,358,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,N,2,Y
C-2702,C05,448,남성,32,30대,판매/서비스직,대학교 졸업,전세,단독주택,미혼,300-399만원,300-399만원,100-199만원,Y,0,N
C-2703,C05,498,남성,41,40대,사무직,대학교 졸업,자가,단독주택,미혼,300-399만원,300-399만원,100-199만원,Y,0,N
C-2704,C06,598,여성,40,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,100-199만원,N,2,N
C-2705,C03,248,남성,49,40대,행정관리/전문직,대학원 졸업,자가,단독주택,기혼,600-699만원,600-699만원,100-199만원,N,2,N
C-2706,C05,411,남성,52,50대,행정관리/전문직,대학교 졸업,자가,단독주택,기타(이혼/별거/사별),600-699만원,600-699만원,100-199만원,Y,0,N
C-2707,C04,358,여성,42,40대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,모름/무응답,100-199만원,N,2,N
C-2708,C06,538,여성,45,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,1,N
C-2709,C06,545,여성,26,20대,판매/서비스직,고등학교 졸업,자가,아파트,미혼,400-499만원,200-299만원,100-199만원,Y,0,N
C-2710,C05,418,여성,48,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,100-199만원,N,2,N
C-2711,C04,368,여성,49,40대,전업주부,고등학교 졸업,전세,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,2,N
C-2712,C05,411,남성,59,50대,사무직,전문대학 졸업,자가,아파트,기혼,400-499만원,400-499만원,99만원 이하,N,2,N
C-2713,C05,468,여성,47,40대,전업주부,대학교 졸업,자가,단독주택,기혼,300-399만원,모름/무응답,100-199만원,N,2,N
C-2714,C04,325,남성,80,80대이상,판매/서비스직,대학원 졸업,자가,단독주택,기혼,600-699만원,600-699만원,200-299만원,N,1,N
C-2715,C04,318,남성,46,40대,사무직,대학교 졸업,자가,단독주택,기혼,500-599만원,400-499만원,100-199만원,Y,0,N
C-2716,C04,364,여성,65,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,300-399만원,모름/무응답,100-199만원,N,3,N
C-2717,C04,371,남성,58,50대,기능/노무직,고등학교 졸업,자가,단독주택,기혼,400-499만원,200-299만원,99만원 이하,N,1,N
C-2718,C05,428,여성,44,40대,사무직,대학교 졸업,자가,연립/다세대/빌라,기혼,700-799만원,300-399만원,100-199만원,N,2,N
C-2719,C06,518,여성,42,40대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,모름/무응답,100-199만원,N,2,N
C-2720,C05,491,여성,50,50대,기능/노무직,고등학교 졸업,자가,아파트,기혼,500-599만원,100-199만원,100-199만원,N,2,N
C-2721,C04,318,여성,35,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,200-299만원,99만원 이하,N,1,N
C-2722,C03,288,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,300-399만원,100-199만원,N,1,N
C-2723,C05,485,여성,27,20대,판매/서비스직,대학교 졸업,월세,연립/다세대/빌라,미혼,100-199만원,100-199만원,99만원 이하,Y,0,N
C-2724,C04,355,여성,84,80대이상,학생(재수생포함),대학교 재학,자가,연립/다세대/빌라,미혼,400-499만원,모름/무응답,99만원 이하,Y,0,N
C-2725,C06,514,여성,64,60대,판매/서비스직,중학교 졸업,자가,아파트,기혼,300-399만원,200-299만원,99만원 이하,N,2,Y
C-2726,C05,491,남성,54,50대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,200-299만원,N,2,N
C-2727,C04,394,남성,68,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,200-299만원,99만원 이하,N,2,N
C-2728,C05,424,여성,61,60대,기능/노무직,중학교 졸업,전세,단독주택,기혼,300-399만원,100-199만원,99만원 이하,N,1,N
C-2729,C04,348,여성,42,40대,전업주부,전문대학 졸업,자가,아파트,기혼,300-399만원,모름/무응답,100-199만원,N,2,N
C-2730,C06,524,남성,65,60대,기능/노무직,중학교 졸업,자가,아파트,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2731,C06,508,남성,48,40대,기능/노무직,고등학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,N,1,N
C-2732,C06,578,여성,47,40대,전업주부,대학교 졸업,자가,단독주택,기혼,300-399만원,모름/무응답,100-199만원,N,2,N
C-2733,C06,508,여성,41,40대,전업주부,고등학교 졸업,자가,아파트,기혼,300-399만원,모름/무응답,99만원 이하,N,2,N
C-2734,C05,455,남성,29,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,모름/무응답,99만원 이하,Y,0,N
C-2735,C05,454,여성,63,60대,전업주부,고등학교 졸업,자가,단독주택,기혼,600-699만원,모름/무응답,300-399만원,N,2,N
C-2736,C03,275,여성,82,80대이상,사무직,대학교 졸업,자가,아파트,미혼,600-699만원,200-299만원,100-199만원,Y,0,N
C-2737,C04,348,남성,47,40대,기능/노무직,고등학교 졸업,자가,아파트,기혼,600-699만원,500-599만원,99만원 이하,N,2,N
C-2738,C05,458,남성,46,40대,사무직,대학교 졸업,자가,단독주택,기혼,500-599만원,400-499만원,100-199만원,Y,0,N
C-2739,C04,398,남성,46,40대,사무직,대학교 졸업,자가,단독주택,기혼,500-599만원,400-499만원,100-199만원,Y,0,N
C-2740,C05,488,여성,40,40대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,100-199만원,N,2,N
C-2741,C06,561,남성,56,50대,무직/기타,대학교 졸업,자가,아파트,기혼,300-399만원,모름/무응답,100-199만원,Y,0,N
C-2742,C04,388,남성,45,40대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,99만원 이하,N,2,N
C-2743,C06,511,여성,59,50대,전업주부,고등학교 졸업,자가,아파트,기타(이혼/별거/사별),99만원 이하,모름/무응답,99만원 이하,N,1,N
C-2744,C05,478,여성,33,30대,기능/노무직,대학교 졸업,자가,아파트,미혼,700-799만원,200-299만원,100-199만원,Y,0,N
C-2745,C05,418,여성,38,30대,판매/서비스직,고등학교 졸업,자가,아파트,기혼,500-599만원,200-299만원,200-299만원,N,1,N
C-2746,C03,255,남성,85,80대이상,사무직,대학교 졸업,자가,아파트,기혼,600-699만원,600-699만원,100-199만원,N,2,N
C-2747,C05,451,남성,51,50대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,400-499만원,100-199만원,N,2,N
C-2749,C04,365,남성,28,20대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,100-199만원,Y,0,N
C-2750,C06,554,남성,63,60대,기능/노무직,고등학교 졸업,자가,연립/다세대/빌라,기혼,400-499만원,300-399만원,200-299만원,N,2,N
C-2751,C04,355,남성,29,20대,무직/기타,대학교 졸업,자가,아파트,미혼,700-799만원,모름/무응답,99만원 이하,Y,0,N
C-2752,C04,394,여성,68,60대,판매/서비스직,초등학교 졸업,자가,아파트,기혼,200-299만원,99만원 이하,99만원 이하,N,2,N
C-2753,C03,287,여성,78,70대,전업주부,대학교 졸업,자가,아파트,기혼,400-499만원,모름/무응답,100-199만원,N,2,N
C-2754,C05,417,여성,71,70대,전업주부,고등학교 졸업,전세,단독주택,기타(이혼/별거/사별),99만원 이하,모름/무응답,99만원 이하,N,2,N
C-2755,C04,348,남성,41,40대,사무직,대학교 졸업,자가,단독주택,미혼,300-399만원,300-399만원,100-199만원,Y,0,N
C-2756,C04,368,남성,35,30대,판매/서비스직,대학교 졸업,자가,단독주택,미혼,400-499만원,300-399만원,99만원 이하,Y,0,N
C-2757,C04,334,여성,60,60대,전업주부,고등학교 졸업,자가,아파트,기혼,600-699만원,모름/무응답,100-199만원,N,2,N
C-2758,C05,424,남성,66,60대,판매/서비스직,중학교 졸업,자가,단독주택,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2759,C05,440,남성,24,20대,학생(재수생포함),대학교 재학,자가,아파트,미혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-2760,C06,534,남성,61,60대,무직/기타,중학교 졸업,자가,단독주택,기혼,100-199만원,모름/무응답,99만원 이하,N,3,N
C-2761,C04,368,남성,34,30대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2762,C05,448,여성,34,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,200-299만원,100-199만원,N,1,N
C-2763,C05,488,남성,48,40대,기능/노무직,고등학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,N,1,N
C-2764,C04,318,남성,45,40대,사무직,대학교 졸업,자가,아파트,기혼,300-399만원,300-399만원,99만원 이하,N,2,N
C-2765,C05,408,남성,48,40대,기능/노무직,고등학교 졸업,전세,아파트,기혼,300-399만원,300-399만원,100-199만원,N,1,N
C-2766,C04,398,남성,31,30대,판매/서비스직,대학교 졸업,전세,연립/다세대/빌라,기혼,500-599만원,200-299만원,100-199만원,N,1,N
C-2767,C05,434,남성,66,60대,판매/서비스직,중학교 졸업,자가,단독주택,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2768,C05,401,남성,54,50대,사무직,대학교 졸업,자가,아파트,기혼,400-499만원,400-499만원,200-299만원,N,2,N
C-2769,C04,308,여성,37,30대,전업주부,대학교 졸업,자가,아파트,기혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-2770,C04,338,여성,46,40대,전업주부,고등학교 졸업,자가,아파트,기혼,500-599만원,모름/무응답,100-199만원,N,2,N
C-2771,C08,754,남성,66,60대,판매/서비스직,중학교 졸업,자가,단독주택,기혼,200-299만원,200-299만원,99만원 이하,N,2,N
C-2772,C05,458,여성,30,30대,학생(재수생포함),대학원 재학,자가,연립/다세대/빌라,미혼,500-599만원,모름/무응답,99만원 이하,Y,0,N
C-2773,C05,410,여성,24,20대,사무직,대학원 졸업,월세,단독주택,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2774,C05,404,여성,61,60대,기능/노무직,중학교 졸업,전세,단독주택,기혼,300-399만원,100-199만원,99만원 이하,N,1,N
C-2775,C04,338,여성,34,30대,사무직,전문대학 졸업,전세,아파트,기혼,500-599만원,200-299만원,100-199만원,N,1,N
C-2776,C05,438,남성,34,30대,사무직,대학교 졸업,전세,아파트,미혼,200-299만원,200-299만원,99만원 이하,Y,0,N
C-2777,C05,438,남성,43,40대,사무직,대학교 졸업,자가,아파트,기혼,500-599만원,300-399만원,100-199만원,N,1,N
C-2778,C05,421,여성,59,50대,전업주부,고등학교 졸업,자가,아파트,기타(이혼/별거/사별),99만원 이하,모름/무응답,99만원 이하,N,1,N
